production_log_id,pds,machine_id,product_id,leader_id,manager_id,operator_id,supervisor_id,start_time,end_time,product_weight,material_weight,cut_pallet_count,waste_endroll_weight,waste_trim_weight,waste_production_weight,waste_core_weight,returned_material_weight,log_note
1344,25030477,5,247,1,1,1,1,3/20/2025 14:42,3/20/2025 16:07,155,789,1500,0,0,0,0,623,
1372,25030483,6,254,1,1,1,1,3/20/2025 17:19,3/20/2025 19:46,155,983,1500,0,0,0,0,822,
987,25030139,3,69,1,1,1,1,3/12/2025 21:44,3/13/2025 0:00,156,745,28500,10,3,37,9,534,
1078,25030290,3,190,1,1,1,1,3/14/2025 21:40,3/15/2025 0:23,156,486,3250,0,0,0,0,315,
160,25020296,5,39,1,1,1,1,2/17/2025 12:25,2/17/2025 13:29,156,237,"1,550",0,0,0,0,18,
350,25020074,6,1,1,1,1,1,2/22/2025 9:08,2/22/2025 10:26,156,2221,200,1,321,2,6,65,
1365,25030480,6,251,1,1,1,1,3/20/2025 17:06,3/20/2025 18:58,156,354,1500,0,0,0,3,193,
1557,25030762,3,289,1,1,1,1,3/25/2025 10:17,3/25/2025 12:23,157,723,1620,5,1,8,0,566,
701,25030019,3,130,1,1,1,1,3/5/2025 14:20,3/5/2025 17:02,158,959,2100,4,1,5,0,797,
1446,25030606,5,275,1,1,1,1,3/21/2025 17:29,3/21/2025 18:33,159,"1,065",1500,0,0,0,0,902,
698,25020629,2,13,1,1,1,1,3/5/2025 13:50,3/5/2025 15:17,160,751,21800,17,5,20,15,605,
136,25020275,3,31,1,1,1,1,2/15/2025 19:21,2/15/2025 20:43,160,1016,"2,050",0,0,0,0,664,
138,25020272,3,32,1,1,1,1,2/15/2025 19:22,2/15/2025 21:12,160,1016,"2,050",0,0,0,0,664,
142,25020286,3,34,1,1,1,1,2/15/2025 19:25,2/15/2025 22:07,160,1016,"2,050",0,0,0,0,664,
98,25020218,5,24,1,1,1,1,2/14/2025 17:52,2/14/2025 19:03,160,982,"1,400",0,0,0,0,0,
1262,25030377,5,82,1,1,1,1,3/18/2025 21:54,3/18/2025 23:55,160,895,18600,19,2,50,15,731,
1497,25030498,2,1,1,1,1,1,3/22/2025 15:36,3/22/2025 18:06,161,248,1750,0,0,0,5,0,
1500,25030498,2,1,1,1,1,1,3/22/2025 15:37,3/22/2025 18:01,161,248,1750,0,0,0,5,0,
1304,25030425,3,232,1,1,1,1,3/19/2025 20:05,3/19/2025 22:38,161,548,1470,7,2,15,0,405,
314,25020263,3,55,1,1,1,1,2/20/2025 18:50,2/20/2025 21:20,164,176,"2,750",4,0,7,0,0,
577,25020745,3,98,1,1,1,1,3/3/2025 12:46,3/3/2025 14:10,164,346,"2,080",2,0,2,0,176,
466,25020609,3,87,1,1,1,1,2/27/2025 7:48,2/27/2025 10:07,165,499,"5,070",3,0,12,0,333,
1030,25030221,5,56,1,1,1,1,3/13/2025 21:46,3/14/2025 0:13,165,165,16520,12,3,18,12,0,
509,25020389,2,93,1,1,1,1,2/28/2025 17:02,2/28/2025 18:42,166,166,"38,350",47,5,83,60,0,
122,25020249,3,29,1,1,1,1,2/15/2025 10:40,2/15/2025 12:10,166,681,"2,080",2,0,8,0,491,
530,25020586,6,92,1,1,1,1,2/28/2025 23:32,3/1/2025 1:21,166,666,"1,900",7,1,19,0,389,
531,25020586,6,92,1,1,1,1,2/28/2025 23:32,3/1/2025 0:47,166,406,"1,900",7,1,19,0,243,
120,25020248,3,28,1,1,1,1,2/15/2025 10:36,2/15/2025 13:24,167,836,"2,080",2,1,8,0,681,
1241,25030316,5,225,1,1,1,1,3/18/2025 15:18,3/18/2025 17:53,167,240,1500,0,0,0,0,61,
118,25020247,3,27,1,1,1,1,2/15/2025 10:30,2/15/2025 12:25,168,1009,"2,100",2,1,8,0,836,
1758,25030488,2,179,1,1,1,1,3/28/2025 17:44,3/28/2025 19:34,169,169,40600,17,5,65,35,0,
894,25030029,3,11,1,1,1,1,3/10/2025 13:52,3/10/2025 15:04,169,169,8000,7,2,20,4,0,
575,25020743,3,97,1,1,1,1,3/3/2025 12:41,3/3/2025 13:52,170,519,"2,100",4,2,5,0,346,
1120,25030218,3,196,1,1,1,1,3/15/2025 21:35,3/16/2025 0:01,170,1215,1470,5,2,33,0,"1,048",
33,25020075,2,1,1,1,1,1,2/12/2025 21:07,2/12/2025 22:02,171,1600,"14,000",10,4,18,0,1390,
712,25020630,2,13,1,1,1,1,3/5/2025 21:42,3/5/2025 23:18,171,147,20700,7,2,12,15,0,
167,25020142,3,11,1,1,1,1,2/17/2025 13:46,2/17/2025 16:11,171,1122,"34,000",8,4,65,50,865,
313,25020263,3,55,1,1,1,1,2/20/2025 18:50,2/20/2025 20:27,171,289,"2,750",4,0,7,0,100,
1200,25030332,3,214,1,1,1,1,3/17/2025 6:05,3/17/2025 8:21,171,700,1800,11,2,11,0,512,
185,25020395,5,44,1,1,1,1,2/19/2025 13:15,2/19/2025 15:01,171,546,"1,500",8,1,16,0,346,
247,25020395,5,44,1,1,1,1,2/19/2025 13:26,2/19/2025 15:10,171,546,"1,500",8,1,16,0,346,
133,25020142,3,11,1,1,1,1,2/15/2025 13:47,2/15/2025 15:54,173,1266,"24,700",5,2,19,0,1048,
1291,25030274,3,12,1,1,1,1,3/19/2025 17:48,3/19/2025 20:17,173,173,2650,3,1,9,3,0,
1319,25030576,3,237,1,1,1,1,3/20/2025 7:49,3/20/2025 9:23,173,173,7600,3,1,14,3,0,
1119,25030337,2,13,1,1,1,1,3/15/2025 19:23,3/15/2025 22:01,174,1569,29600,18,6,35,20,1395,
1493,25030389,2,179,1,1,1,1,3/22/2025 15:31,3/22/2025 16:58,174,174,49700,19,4,19,39,0,
750,25020800,5,2,1,1,1,1,3/6/2025 14:33,3/6/2025 16:04,174,1336,1400,2,1,1,0,1162,
624,25020710,2,1,1,1,1,1,3/4/2025 8:33,3/4/2025 10:57,175,1499,"10,100",5,2,10,10,1336,
1133,25030338,2,13,1,1,1,1,3/17/2025 8:34,3/17/2025 11:13,175,175,11100,7,1,11,9,0,
335,25020184,2,13,1,1,1,1,2/21/2025 13:47,2/21/2025 15:28,176,1364,"9,800",0,0,5,0,1110,
158,25020295,5,38,1,1,1,1,2/17/2025 10:50,2/17/2025 13:41,176,589,"1,500",0,0,0,0,342,
1246,25030301,5,227,1,1,1,1,3/18/2025 16:50,3/18/2025 19:07,176,1014,1100,7,2,15,0,921,
1488,25030389,2,179,1,1,1,1,3/22/2025 15:31,3/22/2025 17:03,178,178,49700,19,4,19,39,0,
134,25020284,3,30,1,1,1,1,2/15/2025 19:17,2/15/2025 21:54,179,491,"2,050",14,3,20,0,0,
1320,25030576,3,237,1,1,1,1,3/20/2025 7:49,3/20/2025 9:11,179,1014,7600,3,1,14,3,818,
1458,25030608,5,280,1,1,1,1,3/21/2025 17:44,3/21/2025 19:16,179,994,1200,0,0,0,6,806,
1463,25030698,5,281,1,1,1,1,3/21/2025 20:38,3/21/2025 21:53,179,276,2450,4,2,15,0,97,
753,25030030,3,137,1,1,1,1,3/6/2025 19:03,3/6/2025 21:31,180,585,6600,5,2,10,3,383,
766,25020784,5,139,1,1,1,1,3/7/2025 7:34,3/7/2025 8:47,180,1387,3100,11,2,9,0,1192,
852,25030148,3,152,1,1,1,1,3/8/2025 20:34,3/8/2025 23:00,181,469,2540,4,2,8,0,276,
1029,25030221,5,56,1,1,1,1,3/13/2025 21:46,3/13/2025 23:29,181,1482,16520,12,3,18,12,1342,
1077,25030290,3,190,1,1,1,1,3/14/2025 21:40,3/14/2025 23:51,182,914,3250,0,0,0,0,719,
815,25030107,5,83,1,1,1,1,3/8/2025 11:40,3/8/2025 13:26,183,1778,30250,9,2,13,11,1495,
1455,25030606,5,278,1,1,1,1,3/21/2025 17:40,3/21/2025 19:50,183,435,1500,0,0,0,0,234,
1627,25030742,3,307,1,1,1,1,3/26/2025 11:42,3/26/2025 13:51,184,823,15200,4,2,24,10,631,
1340,25030476,5,245,1,1,1,1,3/20/2025 14:25,3/20/2025 16:55,186,809,1500,0,0,0,0,615,
1343,25030477,5,247,1,1,1,1,3/20/2025 14:42,3/20/2025 16:26,186,615,1500,0,0,0,0,420,
521,25020603,6,92,1,1,1,1,2/28/2025 21:17,2/28/2025 23:35,186,810,"4,200",7,1,20,3,666,
1371,25030483,6,254,1,1,1,1,3/20/2025 17:19,3/20/2025 18:50,186,535,1500,0,0,0,0,344,
393,25020107,2,81,1,1,1,1,2/24/2025 13:54,2/24/2025 16:34,187,1184,"1,400",3,1,15,0,997,
1843,25030489,2,179,1,1,1,1,3/29/2025 23:11,3/30/2025 1:24,187,1587,28500,29,4,47,26,1341,
162,25020298,5,40,1,1,1,1,2/17/2025 12:30,2/17/2025 14:44,187,890,"1,550",4,0,7,0,708,
164,25020298,5,40,1,1,1,1,2/17/2025 12:42,2/17/2025 14:04,187,890,"1,550",4,0,7,0,622,
1368,25030482,6,253,1,1,1,1,3/20/2025 17:14,3/20/2025 18:50,188,726,1500,0,0,0,3,535,
1625,25030742,3,307,1,1,1,1,3/26/2025 11:42,3/26/2025 14:05,189,189,15200,4,2,24,10,0,
1128,25030338,2,13,1,1,1,1,3/15/2025 21:46,3/15/2025 23:13,190,190,13000,2,1,25,10,0,
1327,25030350,5,239,1,1,1,1,3/15/2025 9:42,3/15/2025 11:55,190,1159,1500,0,0,34,0,969,
1552,25030460,2,287,1,1,1,1,3/25/2025 9:19,3/25/2025 10:45,193,193,10100,7,3,5,6,0,
1238,25030315,5,224,1,1,1,1,3/18/2025 15:09,3/18/2025 17:20,193,689,2000,0,0,0,0,487,
455,25020387,6,82,1,1,1,1,2/26/2025 19:09,2/26/2025 21:37,193,193,"6,000",14,2,37,6,0,
255,25020362,5,60,1,1,1,1,2/19/2025 13:32,2/19/2025 15:36,195,239,"2,600",6,1,6,0,0,
502,25020492,6,82,1,1,1,1,2/28/2025 9:18,2/28/2025 11:55,195,810,"4,800",7,2,20,6,644,
156,25020294,5,37,1,1,1,1,2/17/2025 10:40,2/17/2025 12:20,196,589,"1,600",5,2,12,0,393,
17,25010729,2,4,1,1,1,1,2/12/2025 14:56,2/11/2025 17:32,197,970,"3,100",3,1,5,0,755,
472,25020610,3,88,1,1,1,1,2/27/2025 8:59,2/27/2025 11:39,197,906,"4,070",3,1,6,0,700,
597,25020752,3,102,1,1,1,1,3/3/2025 16:26,3/3/2025 17:49,197,983,"3,980",2,1,5,4,781,
1600,25030697,5,300,1,1,1,1,3/25/2025 21:48,3/26/2025 0:41,197,197,2100,11,1,11,3,0,
254,25020362,5,60,1,1,1,1,2/19/2025 13:32,2/19/2025 16:16,198,1180,"2,600",6,1,6,0,944,
78,25020118,2,13,1,1,1,1,2/14/2025 11:37,2/14/2025 14:06,200,200,"11,200",3,1,5,0,0,
762,25020838,5,138,1,1,1,1,3/6/2025 21:21,3/6/2025 22:39,200,200,6100,6,2,25,12,0,
1138,25030350,5,201,1,1,1,1,3/17/2025 10:01,3/17/2025 12:04,200,1551,1500,11,1,23,0,1351,
1202,25030346,5,195,1,1,1,1,3/18/2025 6:31,3/18/2025 8:55,200,378,2000,2,1,3,0,168,
103,25020220,5,26,1,1,1,1,2/14/2025 18:00,2/14/2025 20:03,202,154,"2,000",0,0,0,0,111,
823,25030042,3,144,1,1,1,1,3/8/2025 12:29,3/8/2025 15:16,203,351,1850,0,0,4,0,143,
271,25020410,3,65,1,1,1,1,2/19/2025 16:04,2/19/2025 17:42,204,996,"1,850",2,0,3,0,777,
1092,25030282,3,192,1,1,1,1,3/15/2025 8:48,3/15/2025 11:28,204,204,5070,5,2,9,3,0,
765,25020784,5,139,1,1,1,1,3/7/2025 7:34,3/7/2025 9:02,204,929,3100,11,2,9,0,717,
1150,25030354,5,205,1,1,1,1,3/17/2025 13:51,3/17/2025 16:31,204,859,5100,9,2,11,3,655,
1765,25030817,3,334,1,1,1,1,3/28/2025 21:21,3/28/2025 23:34,205,955,1850,0,0,9,0,731,
13,25020135,3,3,1,1,1,1,2/11/2025 21:16,2/11/2025 23:03,206,719,"21,300",7,2,25,0,464,
471,25020610,3,88,1,1,1,1,2/27/2025 8:59,2/27/2025 10:12,206,522,"4,070",3,1,6,0,308,
821,25030041,3,143,1,1,1,1,3/8/2025 12:22,3/8/2025 14:28,206,559,1850,4,1,5,0,351,
632,25020711,2,110,1,1,1,1,3/4/2025 13:42,3/4/2025 15:18,207,1768,"14,700",12,4,37,12,1506,
1599,25030697,5,300,1,1,1,1,3/25/2025 21:48,3/26/2025 0:30,207,808,2100,11,1,11,3,606,
1763,25030814,3,333,1,1,1,1,3/28/2025 21:16,3/28/2025 23:16,208,1163,1850,3,2,9,0,955,
152,25020025,2,35,1,1,1,1,2/15/2025 21:10,2/15/2025 23:44,209,1407,"19,350",8,4,19,0,1167,
397,25020107,2,81,1,1,1,1,2/24/2025 14:58,2/24/2025 17:29,209,1378,"5,200",2,1,5,0,1173,
1051,25030219,2,13,1,1,1,1,3/14/2025 15:13,3/14/2025 16:24,209,1329,5500,3,1,20,5,1120,
273,25020411,3,66,1,1,1,1,2/19/2025 16:56,2/19/2025 18:24,210,792,"1,850",6,4,10,0,559,
1665,25030684,3,314,1,1,1,1,3/26/2025 19:37,3/26/2025 21:22,210,1086,4000,3,0,4,3,869,
1329,25030351,5,240,1,1,1,1,3/15/2025 9:44,3/15/2025 11:46,210,969,1800,0,0,0,0,759,
1332,25030352,5,241,1,1,1,1,3/15/2025 9:47,3/15/2025 12:22,210,759,1800,0,0,0,0,496,
392,25020107,2,81,1,1,1,1,2/24/2025 13:54,2/24/2025 16:16,211,750,"1,400",3,1,15,0,539,
1757,25030488,2,179,1,1,1,1,3/28/2025 17:44,3/28/2025 19:18,211,1485,40600,17,5,65,35,1220,
804,25030026,3,3,1,1,1,1,3/7/2025 21:44,3/7/2025 23:14,211,211,11050,5,1,10,6,0,
184,25020395,5,44,1,1,1,1,2/19/2025 13:15,2/19/2025 14:23,211,481,"1,500",8,1,16,0,241,
246,25020395,5,44,1,1,1,1,2/19/2025 13:26,2/19/2025 16:17,211,481,"1,500",8,1,16,0,241,
310,25020409,2,2,1,1,1,1,2/20/2025 17:35,2/20/2025 20:04,212,1349,"21,700",3,1,20,0,1068,
157,25020295,5,38,1,1,1,1,2/17/2025 10:50,2/17/2025 12:07,212,484,"1,500",0,0,0,0,237,
806,25030106,5,84,1,1,1,1,3/7/2025 21:47,3/8/2025 0:03,213,714,2800,4,1,4,0,501,
293,25020409,2,2,1,1,1,1,2/20/2025 13:43,2/20/2025 16:36,215,1367,"35,000",31,7,21,0,1121,
296,25020409,2,2,1,1,1,1,2/20/2025 13:43,2/20/2025 16:28,215,1507,"35,000",31,7,21,0,1244,
883,25030034,3,162,1,1,1,1,3/10/2025 12:14,3/10/2025 13:39,215,395,5070,5,1,12,0,169,
1263,25030377,5,82,1,1,1,1,3/19/2025 7:00,3/19/2025 8:07,216,597,1600,4,1,3,0,379,
1496,25030498,2,1,1,1,1,1,3/22/2025 15:36,3/22/2025 17:03,217,513,1750,0,0,0,5,410,
1498,25030498,2,1,1,1,1,1,3/22/2025 15:37,3/22/2025 17:07,217,513,1750,0,0,0,5,410,
349,25020074,6,1,1,1,1,1,2/22/2025 9:08,2/22/2025 10:47,218,1012,200,1,321,2,6,564,
426,25020387,6,82,1,1,1,1,2/25/2025 14:05,2/25/2025 15:39,218,218,"5,000",10,2,30,4,0,
284,25020433,2,68,1,1,1,1,2/19/2025 21:47,2/19/2025 23:11,219,219,"11,900",4,2,26,0,0,
95,25020216,5,22,1,1,1,1,2/14/2025 16:29,2/14/2025 18:59,219,407,"2,300",0,0,0,0,0,
159,25020296,5,39,1,1,1,1,2/17/2025 12:25,2/17/2025 15:14,219,744,"1,550",0,0,0,0,525,
1454,25030606,5,278,1,1,1,1,3/21/2025 17:40,3/21/2025 20:13,219,"1,314",1500,0,0,0,0,"1,080",
38,25020075,2,1,1,1,1,1,2/13/2025 13:48,2/13/2025 16:34,220,1363,"42,700",26,3,15,0,1167,
807,25030106,5,84,1,1,1,1,3/7/2025 21:47,3/8/2025 0:35,220,1578,2800,4,1,4,0,1348,
1161,25030320,5,121,1,1,1,1,3/17/2025 14:05,3/17/2025 15:48,220,466,2200,19,3,30,3,241,
16,25010729,2,4,1,1,1,1,2/12/2025 14:56,2/11/2025 17:32,222,452,"3,100",3,1,5,0,219,
1316,25030386,2,179,1,1,1,1,3/19/2025 21:44,3/20/2025 0:30,222,1266,12600,18,3,25,10,1051,
1140,25030351,5,202,1,1,1,1,3/17/2025 13:34,3/17/2025 15:44,222,1351,1800,0,0,0,0,1129,
1142,25030352,5,203,1,1,1,1,3/17/2025 13:38,3/17/2025 16:09,222,1129,1800,0,0,0,0,907,
1237,25030315,5,224,1,1,1,1,3/18/2025 15:09,3/18/2025 17:38,223,479,2000,0,0,0,0,240,
882,25030034,3,162,1,1,1,1,3/10/2025 12:14,3/10/2025 15:03,224,372,5070,5,1,12,0,147,
1228,25030272,3,91,1,1,1,1,3/18/2025 12:41,3/18/2025 13:53,225,225,3100,2,1,7,3,0,
161,25020298,5,40,1,1,1,1,2/17/2025 12:30,2/17/2025 13:42,225,525,"1,550",4,0,7,0,306,
163,25020298,5,40,1,1,1,1,2/17/2025 12:42,2/17/2025 14:17,225,525,"1,550",4,0,7,0,293,
470,25020405,2,13,1,1,1,1,2/27/2025 7:59,2/27/2025 10:28,227,1493,"10,700",2,1,5,5,1266,
1357,25030386,2,179,1,1,1,1,3/20/2025 16:07,3/20/2025 17:45,229,229,44100,14,4,21,30,0,
102,25020220,5,26,1,1,1,1,2/14/2025 18:00,2/14/2025 19:17,229,982,"2,000",0,0,0,0,0,
1013,25020547,5,179,1,1,1,1,3/13/2025 16:21,3/13/2025 17:51,229,861,11900,11,4,22,11,648,
1054,25030233,5,1,1,1,1,1,3/14/2025 16:02,3/14/2025 17:29,229,1334,5500,11,2,2,5,1108,
595,25020753,3,101,1,1,1,1,3/3/2025 15:19,3/3/2025 17:41,230,899,"3,980",2,1,5,0,665,
1326,25030350,5,239,1,1,1,1,3/15/2025 9:42,3/15/2025 12:31,230,608,1500,0,0,34,0,378,
598,25020752,3,102,1,1,1,1,3/3/2025 16:26,3/3/2025 17:28,231,673,"3,980",2,1,5,4,431,
337,25020184,2,13,1,1,1,1,2/21/2025 13:47,2/21/2025 15:41,232,1572,"9,800",0,0,5,0,1270,
999,25030215,3,178,1,1,1,1,3/13/2025 9:05,3/13/2025 10:16,232,232,12620,3,1,12,3,0,
1659,25030683,3,313,1,1,1,1,3/26/2025 17:48,3/26/2025 18:59,232,808,4000,2,2,6,0,576,
1666,25030684,3,314,1,1,1,1,3/26/2025 19:37,3/26/2025 20:38,232,576,4000,3,0,4,3,319,
890,25010745,5,163,1,1,1,1,3/10/2025 13:38,3/10/2025 14:59,232,414,2800,24,3,15,0,193,
891,25010745,5,163,1,1,1,1,3/10/2025 13:38,3/10/2025 15:04,234,1495,2800,24,3,15,0,1262,
408,25020596,2,83,1,1,1,1,2/24/2025 19:34,2/24/2025 20:51,235,1785,"10,100",4,2,10,0,1550,
240,25020263,3,55,1,1,1,1,2/18/2025 21:36,2/18/2025 22:53,235,1337,"4,000",3,1,6,0,1088,
719,25020630,2,13,1,1,1,1,3/6/2025 8:58,3/6/2025 10:39,236,236,10250,17,4,30,10,0,
822,25030042,3,144,1,1,1,1,3/8/2025 12:29,3/8/2025 13:37,236,649,1850,0,0,4,0,407,
831,25020825,5,1,1,1,1,1,3/8/2025 13:51,3/8/2025 14:54,236,236,15050,21,4,48,9,0,
395,25020387,6,82,1,1,1,1,2/24/2025 14:02,2/24/2025 16:47,236,454,"2,400",3,2,12,2,218,
155,25020294,5,37,1,1,1,1,2/17/2025 10:40,2/17/2025 11:53,237,484,"1,600",5,2,12,0,611,
1231,25030274,3,12,1,1,1,1,3/18/2025 13:37,3/18/2025 16:30,238,238,2450,2,1,6,3,0,
581,25020546,2,13,1,1,1,1,3/3/2025 13:21,3/3/2025 15:33,239,239,"40,600",11,7,38,36,0,
1764,25030817,3,334,1,1,1,1,3/28/2025 21:21,3/28/2025 22:33,239,1017,1850,0,0,9,0,728,
297,25020269,3,69,1,1,1,1,2/20/2025 13:55,2/20/2025 15:58,240,240,"27,650",6,1,23,0,0,
820,25030041,3,143,1,1,1,1,3/8/2025 12:22,3/8/2025 13:35,240,891,1850,4,1,5,0,649,
305,25020487,3,71,1,1,1,1,2/20/2025 17:12,2/20/2025 20:07,241,241,"10,110",3,2,12,0,0,
1290,25030274,3,12,1,1,1,1,3/19/2025 17:48,3/19/2025 20:01,241,718,2650,3,1,9,3,466,
657,25020711,2,110,1,1,1,1,3/4/2025 20:00,3/4/2025 22:30,242,242,16350,16,3,50,15,0,
1762,25030814,3,333,1,1,1,1,3/28/2025 21:16,3/28/2025 23:26,242,1259,1850,3,2,9,0,1017,
251,25020235,5,58,1,1,1,1,2/19/2025 13:29,2/19/2025 16:10,242,747,"2,100",5,1,5,0,339,
1136,25030349,5,200,1,1,1,1,3/17/2025 9:52,3/17/2025 12:02,242,1793,1850,13,3,17,0,1551,
250,25020235,5,58,1,1,1,1,2/19/2025 13:29,2/19/2025 15:18,243,575,"2,100",5,1,5,0,496,
1137,25030350,5,201,1,1,1,1,3/17/2025 10:01,3/17/2025 11:56,243,1322,1500,11,1,23,0,1079,
479,25020406,2,13,1,1,1,1,2/27/2025 13:47,2/27/2025 16:36,244,244,"33,550",28,1,23,35,0,
272,25020411,3,66,1,1,1,1,2/19/2025 16:56,2/19/2025 18:23,245,1170,"1,850",6,4,10,0,891,
649,25020493,5,111,1,1,1,1,3/4/2025 16:13,3/4/2025 18:25,245,245,9500,16,2,50,10,0,
239,25020263,3,55,1,1,1,1,2/18/2025 21:36,2/18/2025 22:44,246,553,"4,000",3,1,6,0,289,
1325,25030349,5,238,1,1,1,1,3/15/2025 9:39,3/15/2025 12:12,246,1405,1850,23,2,46,0,1159,
276,25020273,2,62,1,1,1,1,2/19/2025 17:19,2/19/2025 18:48,249,1435,"17,150",10,3,32,0,1132,
1286,25020830,2,179,1,1,1,1,3/19/2025 13:47,3/19/2025 15:07,249,1569,25000,2,2,11,20,1320,
780,25030026,3,3,1,1,1,1,3/7/2025 13:47,3/7/2025 16:13,249,249,23000,8,1,40,7,0,
12,25020135,3,3,1,1,1,1,2/11/2025 21:16,2/11/2025 23:48,253,253,"21,300",7,2,25,0,0,
1230,25030272,3,91,1,1,1,1,3/18/2025 12:41,3/18/2025 14:19,253,440,3100,2,1,7,3,177,
1328,25030351,5,240,1,1,1,1,3/15/2025 9:44,3/15/2025 10:52,253,378,1800,0,0,0,0,125,
1153,25030354,5,206,1,1,1,1,3/17/2025 13:53,3/17/2025 15:05,255,594,5100,0,0,0,0,346,
288,25020433,2,68,1,1,1,1,2/20/2025 7:33,2/20/2025 8:54,256,1286,"13,350",2,1,4,0,1037,
661,25020711,2,110,1,1,1,1,3/4/2025 20:00,3/4/2025 21:30,256,1772,16350,16,3,50,15,1450,
594,25020753,3,101,1,1,1,1,3/3/2025 15:19,3/3/2025 17:50,256,314,"3,980",2,1,5,0,56,
992,25030092,5,13,1,1,1,1,3/12/2025 21:51,3/12/2025 22:58,256,1306,43400,26,4,34,35,1152,
1000,25030215,3,178,1,1,1,1,3/13/2025 9:05,3/13/2025 10:19,257,1065,12620,3,1,12,3,784,
553,25020388,6,95,1,1,1,1,3/1/2025 10:09,3/1/2025 12:21,258,258,"4,200",4,1,15,6,0,
1658,25030683,3,313,1,1,1,1,3/26/2025 17:48,3/26/2025 19:17,259,308,4000,2,2,6,0,49,
887,25020556,5,94,1,1,1,1,3/10/2025 13:29,3/10/2025 15:11,259,1442,29400,24,3,55,24,1099,
1321,25030320,5,121,1,1,1,1,3/15/2025 8:58,3/15/2025 11:50,260,260,2900,9,2,11,0,0,
593,25020710,2,1,1,1,1,1,3/3/2025 13:52,3/3/2025 16:29,261,760,"2,800",3,1,5,6,501,
1094,25030234,2,1,1,1,1,1,3/15/2025 9:18,3/15/2025 10:54,261,261,18900,7,3,15,12,0,
590,25020697,3,100,1,1,1,1,3/3/2025 13:37,3/3/2025 16:25,263,263,"6,100",3,2,6,0,0,
94,25020216,5,22,1,1,1,1,2/14/2025 16:29,2/14/2025 18:13,263,982,"2,300",0,0,0,0,0,
1374,25030387,2,179,1,1,1,1,3/20/2025 17:51,3/20/2025 20:24,264,"1,282",8650,5,2,12,12,1181,
458,25020387,6,82,1,1,1,1,2/26/2025 19:09,2/26/2025 21:01,264,896,"6,000",14,2,37,6,633,
1151,25030354,5,205,1,1,1,1,3/17/2025 13:51,3/17/2025 16:10,265,859,5100,9,2,11,3,594,
931,25030095,5,2,1,1,1,1,3/11/2025 16:38,3/11/2025 18:15,266,258,2800,11,2,9,5,0,
752,25030030,3,137,1,1,1,1,3/6/2025 19:03,3/6/2025 20:45,267,267,6600,5,2,10,3,0,
1139,25030351,5,202,1,1,1,1,3/17/2025 13:34,3/17/2025 15:50,267,1079,1800,0,0,0,0,812,
1141,25030352,5,203,1,1,1,1,3/17/2025 13:38,3/17/2025 15:58,267,812,1800,0,0,0,0,545,
556,25020388,6,95,1,1,1,1,3/1/2025 10:09,3/1/2025 12:44,267,303,"4,200",4,1,15,6,0,
1323,25030320,5,121,1,1,1,1,3/15/2025 8:58,3/15/2025 10:10,268,754,2900,9,2,11,0,466,
283,25020434,2,67,1,1,1,1,2/19/2025 20:22,2/19/2025 22:29,270,1432,"14,050",11,2,28,0,1184,
637,25020493,5,111,1,1,1,1,3/4/2025 13:46,3/4/2025 16:00,271,271,"38,400",11,5,48,39,0,
149,25020025,2,35,1,1,1,1,2/15/2025 21:10,2/15/2025 22:52,273,273,"19,350",8,4,19,0,0,
1111,25030346,6,195,1,1,1,1,3/15/2025 13:56,3/15/2025 16:50,273,273,7200,3,1,6,3,0,
524,25020634,2,18,1,1,1,1,2/28/2025 23:07,3/1/2025 1:11,275,275,"27,050",25,7,20,30,0,
82,25020142,3,11,1,1,1,1,2/14/2025 11:48,2/14/2025 14:22,275,275,"22,300",9,2,30,0,0,
805,25030026,3,3,1,1,1,1,3/7/2025 21:44,3/7/2025 23:45,275,734,11050,5,1,10,6,322,
555,25020634,2,18,1,1,1,1,3/1/2025 9:57,3/1/2025 11:43,276,1645,"23,100",14,2,30,20,1321,
209,25020330,3,48,1,1,1,1,2/18/2025 13:28,2/18/2025 15:08,276,578,"8,000",3,1,3,0,195,
427,25020387,6,82,1,1,1,1,2/25/2025 14:05,2/25/2025 16:36,276,908,"5,000",10,2,30,4,633,
1622,25030742,3,307,1,1,1,1,3/26/2025 11:42,3/26/2025 13:28,280,280,15200,4,2,24,10,0,
1608,25030689,5,302,1,1,1,1,3/25/2025 21:56,3/25/2025 23:45,282,719,5100,5,1,15,3,441,
400,25020453,2,83,1,1,1,1,2/24/2025 16:32,2/24/2025 18:38,284,1545,"15,150",4,2,15,0,1261,
127,25020274,2,2,1,1,1,1,2/15/2025 13:45,2/15/2025 15:22,285,1384,"30,800",4,1,20,0,1124,
1849,25030726,2,83,1,1,1,1,3/30/2025 4:36,3/30/2025 5:44,286,1542,8400,4,0,14,16,1224,
592,25020710,2,1,1,1,1,1,3/3/2025 13:52,3/3/2025 16:11,287,334,"2,800",3,1,5,6,0,
1509,25030418,2,35,1,1,1,1,3/22/2025 18:38,3/22/2025 20:11,288,288,6050,0,0,0,5,0,
802,25030026,3,3,1,1,1,1,3/7/2025 21:44,3/8/2025 0:19,292,292,11050,5,1,10,6,0,
506,25020603,6,92,1,1,1,1,2/28/2025 13:31,2/28/2025 15:11,292,292,"4,100",6,1,18,3,0,
1135,25030349,5,200,1,1,1,1,3/17/2025 9:52,3/17/2025 12:03,293,1615,1850,13,3,17,0,1322,
